"Date","34 m","40 m","47 m","56 m","66 m","78 m","92 m","110 m"
1993-03-09,1.32,1.64,1.66,2.31,2.91,3.78,4.92,5.08
1993-03-10,1.41,1.79,1.76,2.48,3.17,3.82,4.93,5.13
1993-03-11,1.45,1.79,1.8,2.48,3.15,3.86,4.92,5.11
1993-03-12,1.42,1.78,1.8,2.59,3.18,3.87,4.93,5.15
1993-03-13,1.34,1.71,1.78,2.68,3.33,3.97,5.02,5.15
1993-03-14,1.35,1.64,1.71,2.48,3.33,4.15,5.09,5.27
1993-03-15,1.45,1.51,1.51,2.01,3.11,4.04,5.01,5.21
1993-03-16,1.33,1.39,1.43,2.08,3.24,4.36,5.17,5.25
1993-03-17,1.33,1.38,1.5,2.37,3.39,4.48,5.21,5.32
1993-03-18,1.4,1.42,1.57,2.41,3.47,4.53,5.29,5.34
1993-03-19,1.31,1.31,1.48,2.3,3.46,4.62,5.35,5.36
1993-03-20,1.25,1.28,1.51,2.57,3.64,4.72,5.37,5.4
1993-03-21,1.3,1.3,1.52,2.45,3.61,4.59,5.38,5.39
1993-03-22,1.39,1.42,1.55,2.45,3.62,4.46,5.38,5.46
1993-03-23,1.53,1.52,1.57,2.51,3.73,4.41,5.4,5.52
1993-03-24,1.44,1.51,1.6,2.47,3.52,4.51,5.44,5.58
1993-03-25,1.42,1.58,1.65,2.68,3.6,4.42,5.35,5.57
1993-03-26,1.43,1.58,1.63,2.66,3.54,4.27,5.3,5.45
1993-03-27,1.41,1.56,1.66,2.72,3.47,4.21,5.29,5.38
1993-03-28,1.41,1.57,1.74,2.84,3.73,4.17,5.27,5.34
1993-03-29,1.37,1.52,1.73,2.75,3.73,4.23,5.27,5.31
1993-03-30,1.38,1.55,1.75,2.84,3.72,4.17,5.23,5.3
1993-03-31,1.51,1.65,1.77,2.92,3.72,4.2,5.25,5.33
1993-04-01,1.66,1.74,1.78,2.85,3.66,4.29,5.27,5.39
1993-04-02,1.73,1.9,1.86,2.93,3.62,4.23,5.22,5.43
1993-04-03,1.79,2.05,1.91,2.93,3.54,4.11,5.17,5.45
1993-04-04,1.81,2.09,1.93,2.9,3.5,4.13,5.19,5.47
1993-04-05,1.87,2.23,2.02,2.95,3.5,4.05,5.12,5.39
1993-04-06,1.9,2.27,2.12,2.94,3.44,3.95,5.08,5.25
1993-04-07,1.94,2.38,2.25,3.03,3.47,3.96,5.02,5.2
1993-04-08,1.97,2.41,2.36,3.05,3.52,4.02,4.99,5.18
1993-04-09,2.11,2.47,2.39,3.09,3.56,4.14,4.97,5.21
1993-04-10,2.3,2.54,2.32,3.07,3.51,4.14,4.95,5.2
1993-04-11,2.53,2.59,2.28,3.04,3.47,4.23,5.02,5.24
1993-04-12,2.95,2.74,2.27,3,3.4,4.18,5.04,5.25
1993-04-13,3.09,2.9,2.3,3,3.4,4.2,5.09,5.31
1993-04-14,3.16,3.11,2.44,3.05,3.43,4.14,5.09,5.37
1993-04-15,3.2,3.32,2.62,3.19,3.65,4.21,5.16,5.47
1993-04-16,3.18,3.46,2.75,3.34,3.85,4.27,5.18,5.5
1993-04-17,3.14,3.54,2.82,3.47,3.96,4.28,5.2,5.49
1993-04-18,3.21,3.63,2.92,3.62,4.08,4.28,5.19,5.47
1993-04-19,3.28,3.68,2.99,3.73,4.16,4.28,5.22,5.43
1993-04-20,3.32,3.68,3.04,3.89,4.27,4.37,5.29,5.45
1993-04-21,3.34,3.6,3.07,3.99,4.33,4.38,5.3,5.47
1993-04-22,3.24,3.35,3.03,3.98,4.29,4.44,5.37,5.56
1993-04-23,3.52,3.31,3.02,3.94,4.18,4.38,5.38,5.65
1993-04-24,4.13,3.55,3.13,3.88,4.09,4.32,5.45,5.74
1993-04-25,4.09,3.67,3.14,3.85,4.09,4.42,5.6,5.85
1993-04-26,3.94,3.75,3.05,3.82,4.07,4.49,5.64,6
1993-04-27,4.23,3.97,3.2,3.76,3.96,4.39,5.61,6.01
1993-04-28,4.22,4.09,3.22,3.74,3.99,4.5,5.82,6.12
1993-04-29,4.12,4.19,3.25,3.87,4.18,4.71,5.99,6.3
1993-04-30,3.98,4.29,3.33,4,4.32,4.77,6.03,6.44
1993-05-01,4.05,4.44,3.5,4.08,4.37,4.73,6.02,6.49
1993-05-02,4.13,4.58,3.63,4.15,4.45,4.78,6.13,6.53
1993-05-03,3.93,4.58,3.69,4.22,4.56,4.91,6.26,6.59
1993-05-04,3.96,4.65,3.76,4.3,4.63,4.96,6.27,6.65
1993-05-05,4.06,4.71,3.83,4.33,4.62,4.93,6.25,6.58
1993-05-06,4.22,4.76,3.88,4.29,4.55,5,6.4,6.64
1993-05-07,4.31,4.79,3.92,4.23,4.45,5,6.39,6.63
1993-05-08,4.31,4.79,3.92,4.16,4.39,5.09,6.51,6.74
1993-05-09,4.64,4.81,3.99,4.08,4.26,5,6.38,6.79
1993-05-10,4.73,4.82,4,3.95,4.11,5.01,6.49,6.79
1993-05-11,4.94,4.78,4.08,3.77,3.93,4.97,6.48,6.86
1993-05-12,5.13,4.6,4.25,3.6,3.69,4.83,6.41,6.79
1993-05-13,5.24,4.45,4.43,3.54,3.52,4.77,6.42,6.78
1993-05-14,5.06,4.34,4.68,3.46,3.41,4.69,6.31,6.74
1993-05-15,4.7,4.51,4.74,3.46,3.43,4.78,6.2,6.62
1993-05-16,4.46,4.74,4.61,3.56,3.56,4.87,6.15,6.54
1993-05-17,4.31,4.92,4.43,3.73,3.71,4.94,5.94,6.46
1993-05-18,4.13,5.04,4.33,3.97,3.81,4.95,5.74,6.36
1993-05-19,4.18,5.11,4.37,4.18,3.94,4.97,5.68,6.3
1993-05-20,4.39,5.09,4.37,4.28,4.11,4.96,5.67,6.26
1993-05-21,4.57,5.1,4.42,4.4,4.28,4.98,5.75,6.29
1993-05-22,4.82,5.14,4.5,4.51,4.44,5.01,5.84,6.36
1993-05-23,5,5.2,4.6,4.63,4.6,5.04,5.93,6.47
1993-05-24,5.22,5.27,4.71,4.77,4.77,5.07,6.03,6.58
1993-05-25,5.35,5.37,4.82,4.94,4.96,5.13,6.17,6.73
1993-05-26,5.41,5.44,4.88,5.1,5.15,5.2,6.26,6.84
1993-05-27,5.54,5.49,4.97,5.16,5.26,5.22,6.29,6.88
1993-05-28,5.61,5.54,5.09,5.19,5.34,5.24,6.34,6.9
1993-05-29,5.58,5.59,5.19,5.21,5.4,5.28,6.41,6.94
1993-05-30,5.52,5.62,5.27,5.24,5.42,5.28,6.39,6.92
1993-05-31,5.44,5.65,5.3,5.31,5.48,5.28,6.4,6.84
1993-06-01,5.34,5.68,5.23,5.35,5.48,5.31,6.43,6.74
1993-06-02,5.41,5.71,5.23,5.4,5.51,5.26,6.26,6.59
1993-06-03,5.57,5.76,5.34,5.4,5.53,5.21,6.05,6.45
1993-06-04,5.63,5.74,5.39,5.38,5.52,5.23,5.92,6.42
1993-06-05,5.69,5.72,5.37,5.39,5.53,5.25,5.86,6.39
1993-06-06,5.76,5.71,5.32,5.39,5.5,5.25,5.89,6.35
1993-06-07,5.89,5.73,5.3,5.41,5.46,5.25,5.92,6.36
1993-06-08,6.02,5.84,5.49,5.46,5.53,5.24,5.97,6.41
1993-06-09,6.03,5.99,5.45,5.44,5.51,5.32,6.13,6.52
1993-06-10,6.02,5.95,5.33,5.46,5.56,5.34,6.13,6.56
1993-06-11,6.04,5.87,5.3,5.49,5.65,5.32,6.1,6.54
1993-06-12,6.12,5.89,5.28,5.48,5.67,5.3,6.13,6.55
1993-06-13,6.17,5.88,5.24,5.46,5.66,5.3,6.16,6.61
1993-06-14,6.24,5.9,5.26,5.46,5.67,5.25,6.12,6.63
1993-06-15,6.25,5.91,5.24,5.44,5.65,5.24,6.17,6.68
1993-06-16,6.28,5.92,5.26,5.45,5.64,5.22,6.16,6.65
1993-06-17,6.29,5.94,5.23,5.44,5.6,5.22,6.18,6.58
1993-06-18,6.27,5.88,5.18,5.39,5.55,5.21,6.18,6.55
1993-06-19,6.28,5.84,5.13,5.33,5.49,5.19,6.18,6.55
1993-06-20,6.29,5.82,5.06,5.25,5.41,5.18,6.21,6.62
1993-06-21,6.34,5.8,5.02,5.15,5.32,5.14,6.22,6.74
1993-06-22,6.43,5.82,5.05,5.06,5.22,5.08,6.24,6.87
1993-06-23,6.51,5.95,5.14,5.02,5.15,5.05,6.28,6.95
1993-06-24,6.54,6.06,5.23,5.08,5.18,5.06,6.36,7.01
1993-06-25,6.55,6.13,5.13,5.16,5.24,5.15,6.43,7.06
1993-06-26,6.62,6.12,5.36,5.33,5.35,5.07,6.31,6.95
1993-06-27,6.55,6.22,5.71,5.55,5.52,5.01,6.24,6.78
1993-06-28,6.43,6.35,5.89,5.73,5.72,4.99,6.17,6.57
1993-06-29,6.36,6.49,5.86,5.81,5.81,4.95,6.01,6.37
1993-06-30,6.34,6.52,5.87,5.91,5.91,4.95,5.82,6.24
1993-07-01,6.47,6.51,5.98,6.07,6.05,4.97,5.59,6.17
1993-07-02,6.63,6.54,6.07,6.17,6.14,5,5.5,6.11
1993-07-03,6.75,6.55,6.09,6.23,6.18,5.03,5.52,6.08
1993-07-04,6.88,6.57,6.13,6.31,6.23,5.04,5.55,6.07
1993-07-05,7.02,6.69,6.19,6.39,6.26,5.04,5.64,6.1
1993-07-06,7.11,6.76,6.11,6.41,6.24,5.04,5.74,6.17
1993-07-07,7.22,6.79,6.12,6.43,6.22,5.02,5.74,6.23
1993-07-08,7.34,6.93,6.25,6.42,6.2,5,5.79,6.32
1993-07-09,7.41,7.07,6.31,6.4,6.16,4.99,5.88,6.43
1993-07-10,7.45,7.17,6.32,6.35,6.11,4.99,5.92,6.51
1993-07-11,7.48,7.26,6.39,6.29,6.05,4.98,5.94,6.53
1993-07-12,7.44,7.33,6.4,6.22,5.98,4.98,5.97,6.52
1993-07-13,7.39,7.36,6.31,6.12,5.89,4.99,5.99,6.48
1993-07-14,7.39,7.36,6.3,6.03,5.81,4.98,5.98,6.4
1993-07-15,7.35,7.37,6.26,5.96,5.75,4.98,5.98,6.33
1993-07-16,7.31,7.35,6.23,5.89,5.7,4.99,5.97,6.25
1993-07-17,7.32,7.33,6.19,5.83,5.65,5,5.97,6.2
1993-07-18,7.27,7.29,6.1,5.77,5.61,5.02,6.01,6.19
1993-07-19,7.26,7.15,5.9,5.67,5.56,5.06,6.05,6.22
1993-07-20,7.38,7.05,5.86,5.56,5.49,5.04,6.03,6.23
1993-07-21,7.47,7.05,5.9,5.47,5.41,5.03,6.05,6.26
1993-07-22,7.56,7.11,6.05,5.42,5.37,5.01,6.03,6.27
1993-07-23,7.61,7.21,6.05,5.39,5.33,5.01,6.04,6.26
1993-07-24,7.63,7.26,6.06,5.35,5.28,4.99,6.01,6.22
1993-07-25,7.65,7.23,6.02,5.29,5.25,4.99,6.02,6.21
1993-07-26,7.65,7.21,6,5.25,5.21,4.97,6.01,6.19
1993-07-27,7.71,7.21,6.02,5.22,5.2,4.97,6,6.19
1993-07-28,7.73,7.26,6.09,5.23,5.19,4.96,6,6.18
1993-07-29,7.76,7.27,6.12,5.23,5.16,4.97,6.03,6.23
1993-07-30,7.77,7.24,6.14,5.21,5.12,4.98,6.08,6.28
1993-07-31,7.81,7.15,6.12,5.18,5.08,4.99,6.12,6.35
1993-08-01,7.84,7.16,6.13,5.17,5.04,5,6.15,6.41
1993-08-02,7.84,7.15,6.06,5.14,5,5.01,6.18,6.46
1993-08-03,7.85,7.12,6.05,5.12,4.99,5,6.18,6.49
1993-08-04,7.9,7.14,6.08,5.12,4.97,4.99,6.19,6.51
1993-08-05,7.97,7.2,6.08,5.13,4.95,5,6.2,6.52
1993-08-06,8.06,7.27,6.1,5.13,4.94,5,6.2,6.52
1993-08-07,8.12,7.34,6.03,5.13,4.93,5.02,6.22,6.52
1993-08-08,8.15,7.34,5.92,5.1,4.92,5.02,6.24,6.53
1993-08-09,8.17,7.33,5.78,5.06,4.93,5.04,6.27,6.56
1993-08-10,8.28,7.43,5.86,5.08,4.9,4.99,6.26,6.56
1993-08-11,8.36,7.53,5.89,5.11,4.89,4.97,6.29,6.59
1993-08-12,8.39,7.56,5.91,5.15,4.94,4.94,6.32,6.62
1993-08-13,8.37,7.61,5.9,5.17,4.97,4.92,6.36,6.66
1993-08-14,8.33,7.67,5.77,5.17,4.96,4.9,6.42,6.68
1993-08-15,8.28,7.62,5.4,5.11,4.92,4.92,6.5,6.76
1993-08-16,8.38,7.66,5.66,5.1,4.9,4.77,6.4,6.72
1993-08-17,8.39,7.76,5.87,5.12,4.91,4.74,6.49,6.7
1993-08-18,8.32,7.85,6.11,5.15,4.91,4.68,6.47,6.71
1993-08-19,8.23,7.9,6.11,5.11,4.87,4.61,6.45,6.69
1993-08-20,8.12,7.89,6.24,5.07,4.83,4.48,6.34,6.6
1993-08-21,7.92,7.9,6.26,5.01,4.79,4.4,6.27,6.53
1993-08-22,7.65,7.91,6.08,5,4.75,4.33,6.18,6.43
1993-08-23,7.7,7.77,5.76,4.88,4.69,4.26,6.07,6.36
1993-08-24,7.82,7.74,5.84,4.86,4.67,4.17,5.93,6.27
1993-08-25,7.84,7.75,5.76,4.84,4.61,4.17,5.96,6.27
1993-08-26,8.02,7.79,5.85,4.82,4.56,4.17,5.91,6.28
1993-08-27,8.05,7.87,5.76,4.79,4.49,4.27,6.03,6.33
1993-08-28,8.22,7.86,5.65,4.76,4.4,4.29,6.03,6.36
1993-08-29,8.31,7.97,5.83,4.7,4.31,4.31,6.04,6.37
1993-08-30,8.24,8.05,5.59,4.71,4.27,4.41,6.17,6.42
1993-08-31,8.38,8,5.53,4.65,4.22,4.38,6.11,6.41
1993-09-01,8.54,8.03,5.66,4.56,4.12,4.37,6.11,6.41
1993-09-02,8.34,8.25,5.7,4.66,4.12,4.4,6.17,6.41
1993-09-03,8.5,8.11,5.49,4.58,4.08,4.39,6.16,6.44
1993-09-04,8.58,8.21,5.72,4.59,4.07,4.34,6.09,6.4
1993-09-05,8.45,8.36,5.72,4.65,4.1,4.34,6.14,6.4
1993-09-06,8.56,8.23,5.58,4.61,4.1,4.33,6.14,6.42
1993-09-07,8.49,8.24,5.58,4.63,4.13,4.31,6.12,6.39
1993-09-08,8.51,8.27,5.57,4.65,4.15,4.32,6.14,6.42
1993-09-09,8.48,8.23,5.66,4.65,4.18,4.3,6.13,6.4
1993-09-10,8.4,8.21,5.65,4.63,4.21,4.32,6.15,6.42
1993-09-11,8.42,8.29,5.76,4.67,4.24,4.27,6.09,6.4
1993-09-12,8.02,8.44,5.82,4.72,4.27,4.23,6.05,6.35
1993-09-13,7.71,8.35,5.34,4.7,4.27,4.24,6.08,6.36
1993-09-14,8.14,8.18,5.22,4.67,4.29,4.15,5.91,6.3
1993-09-15,8.49,8.32,5.43,4.72,4.31,4.12,5.9,6.26
1993-09-16,8.56,8.58,5.59,4.81,4.31,4.13,5.94,6.27
1993-09-17,8.67,8.32,5.32,4.75,4.26,4.23,6.05,6.31
1993-09-18,9.08,8.35,5.53,4.73,4.21,4.22,6,6.29
1993-09-19,9.35,8.48,6.09,4.72,4.18,4.23,6.01,6.3
1993-09-20,9.36,8.79,6.08,4.74,4.15,4.31,6.13,6.35
1993-09-21,9.37,8.9,5.98,4.7,4.14,4.25,6.07,6.35
1993-09-22,9.29,8.92,5.85,4.65,4.11,4.21,6.04,6.32
1993-09-23,9.42,8.83,5.73,4.63,4.1,4.19,6.04,6.31
1993-09-24,9.53,8.98,5.91,4.7,4.13,4.16,6.01,6.29
1993-09-25,9.6,9.26,6.17,4.79,4.18,4.16,6.03,6.3
1993-09-26,9.72,9.27,6.12,4.78,4.19,4.14,6.04,6.32
1993-09-27,9.86,9.24,6.14,4.74,4.19,4.11,6.01,6.3
1993-09-28,10.15,9.51,6.64,4.84,4.22,4.04,5.9,6.27
1993-09-29,9.99,9.93,7.04,5.06,4.29,4,5.8,6.2
1993-09-30,10,9.81,6.86,5.04,4.3,4.01,5.63,6.12
1993-10-01,10.14,9.66,6.82,5.14,4.35,4.06,5.45,6
1993-10-02,10.41,9.5,6.9,5.34,4.44,4.07,5.34,5.92
1993-10-03,10.77,9.53,7.13,5.42,4.52,4.08,5.3,5.89
1993-10-04,10.96,9.89,7.34,5.55,4.58,4.1,5.35,5.88
1993-10-05,11.15,9.98,7.33,5.64,4.64,4.09,5.29,5.85
1993-10-06,11.45,10.1,7.49,5.6,4.67,4.1,5.27,5.81
1993-10-07,11.48,10.3,7.43,5.76,4.68,4.08,5.3,5.81
1993-10-08,11.7,10.49,7.65,5.82,4.73,4.08,5.23,5.78
1993-10-09,11.69,10.44,7.38,5.73,4.66,4.06,5.32,5.8
1993-10-10,11.76,10.56,7.42,5.73,4.64,4.03,5.29,5.8
1993-10-11,11.63,10.76,7.36,5.69,4.64,4.02,5.35,5.77
1993-10-12,11.47,10.47,6.95,5.64,4.64,4.01,5.39,5.79
1993-10-13,11.74,10.28,7.14,5.56,4.69,4.02,5.33,5.77
1993-10-14,11.59,10.73,7.55,5.74,4.78,4.09,5.44,5.79
1993-10-15,11.41,10.52,7.03,5.77,4.8,4.09,5.5,5.84
1993-10-16,11.52,10.29,7.02,5.66,4.84,4.1,5.49,5.83
1993-10-17,11.58,10.29,7.09,5.7,4.88,4.15,5.56,5.86
1993-10-18,11.63,10.45,7.19,5.76,4.91,4.19,5.63,5.91
1993-10-19,11.63,10.65,7.52,5.84,4.99,4.23,5.65,5.95
1993-10-20,11.33,10.53,7,5.93,5.01,4.28,5.77,6.01
1993-10-21,11.49,10.16,7.11,5.83,5.03,4.27,5.72,6.05
1993-10-22,11.64,10.38,7.8,6.02,5.12,4.3,5.72,6.02
1993-10-23,11.3,10.76,8.3,6.26,5.16,4.31,5.75,6.03
1993-10-24,11.13,10.81,7.89,6.19,5.16,4.28,5.7,6.01
1993-10-25,11.22,10.62,7.7,6.14,5.22,4.28,5.6,5.92
1993-10-26,11.05,10.62,7.57,6.24,5.27,4.32,5.68,5.88
1993-10-27,11.21,10.39,7.58,6.3,5.36,4.32,5.65,5.88
1993-10-28,11.48,10.42,7.86,6.46,5.52,4.39,5.65,5.89
1993-10-29,11.15,10.7,7.82,6.56,5.55,4.5,5.77,5.95
1993-10-30,10.99,10.39,7.37,6.44,5.6,4.55,5.75,5.94
1993-10-31,11.03,10.28,7.38,6.43,5.67,4.6,5.77,5.94
1993-11-01,10.93,10.18,7.22,6.5,5.71,4.66,5.84,5.96
1993-11-02,11.11,10.07,7.39,6.47,5.8,4.69,5.8,5.97
1993-11-03,10.7,10.36,7.38,6.55,5.86,4.77,5.9,6
1993-11-04,10.7,10.02,7.1,6.54,5.88,4.75,5.84,6.01
1993-11-05,10.69,10.02,7.17,6.52,5.93,4.76,5.85,5.97
1993-11-06,10.71,10.11,7.25,6.59,5.96,4.75,5.84,5.97
1993-11-07,10.6,10.24,7.63,6.75,6.03,4.74,5.76,5.93
1993-11-08,10.36,10.11,7.37,6.74,6.05,4.71,5.75,5.91
1993-11-09,10.36,9.88,7.31,6.76,6.08,4.68,5.66,5.86
1993-11-10,10.36,9.84,7.38,6.78,6.12,4.68,5.63,5.81
1993-11-11,10.31,9.77,7.3,6.88,6.11,4.66,5.62,5.8
1993-11-12,10.44,9.76,7.44,6.87,6.13,4.67,5.59,5.77
1993-11-13,10.4,10.03,7.74,6.99,6.18,4.68,5.58,5.74
1993-11-14,10.28,9.95,7.5,7.04,6.19,4.68,5.56,5.72
1993-11-15,10.19,10.04,7.72,7.05,6.21,4.66,5.52,5.68
1993-11-16,9.99,9.99,7.49,7.1,6.18,4.63,5.49,5.65
1993-11-17,9.81,9.77,7.21,7.03,6.1,4.6,5.46,5.63
1993-11-18,9.92,9.58,7.17,6.91,6.03,4.56,5.43,5.59
1993-11-19,9.81,9.51,6.99,6.86,5.91,4.54,5.48,5.6
1993-11-20,9.86,9.41,7.08,6.78,5.85,4.49,5.45,5.62
1993-11-21,9.67,9.66,7.34,6.79,5.74,4.49,5.5,5.64
1993-11-22,9.09,9.49,6.91,6.79,5.61,4.47,5.54,5.62
1993-11-23,9.02,9.13,6.6,6.57,5.48,4.41,5.51,5.62
1993-11-24,9.04,8.81,6.48,6.41,5.45,4.39,5.51,5.61
1993-11-25,9.08,8.94,6.85,6.41,5.51,4.41,5.53,5.66
1993-11-26,8.87,8.97,7.17,6.44,5.58,4.44,5.52,5.66
1993-11-27,8.73,8.98,7.17,6.39,5.48,4.48,5.61,5.73
1993-11-28,8.82,8.94,7.35,6.42,5.35,4.43,5.53,5.74
1993-11-29,8.97,8.95,7.65,6.53,5.4,4.44,5.43,5.7
1993-11-30,8.98,8.89,7.84,6.67,5.6,4.6,5.33,5.59
1993-12-01,8.85,8.72,7.68,6.74,5.73,4.78,5.27,5.49
1993-12-02,8.73,8.43,7.47,6.83,5.95,4.94,5.28,5.47
1993-12-03,8.63,8.27,7.65,6.95,6.26,5.06,5.31,5.48
1993-12-04,8.56,8.3,7.87,7.13,6.46,5.06,5.38,5.53
1993-12-05,8.57,8.34,7.86,7.26,6.52,5.05,5.48,5.59
1993-12-06,8.53,8.33,7.87,7.4,6.61,5.08,5.5,5.62
1993-12-07,8.44,8.39,7.96,7.5,6.69,5.11,5.56,5.65
1993-12-08,8.37,8.43,7.89,7.54,6.69,5.1,5.6,5.7
1993-12-09,8.26,8.34,7.72,7.5,6.53,5.09,5.66,5.73
1993-12-10,8.09,8.22,7.52,7.37,6.35,5.08,5.71,5.77
1993-12-11,7.9,8.21,7.58,7.29,6.31,5.11,5.75,5.8
1993-12-12,7.85,8.12,7.58,7.32,6.34,5.13,5.79,5.83
1993-12-13,7.81,8.07,7.48,7.25,6.15,5.11,5.82,5.88
1993-12-14,7.71,7.97,7.07,7,5.87,5.04,5.82,5.9
1993-12-15,7.71,7.97,6.9,6.72,5.63,5.03,5.86,5.92
1993-12-16,7.71,7.97,6.78,6.61,5.52,5.01,5.86,5.9
1993-12-17,7.59,7.86,6.45,6.46,5.44,4.92,5.8,5.87
1993-12-18,7.53,7.85,6.77,6.45,5.65,4.81,5.72,5.77
1993-12-19,7.45,7.77,6.86,6.52,5.75,4.68,5.69,5.69
1993-12-20,7.6,7.78,7.05,6.43,5.68,4.61,5.55,5.62
1993-12-21,7.44,7.65,6.87,6.41,5.59,4.58,5.55,5.58
1993-12-22,7.3,7.5,6.55,6.3,5.53,4.56,5.46,5.52
1993-12-23,7.39,7.52,6.8,6.35,5.59,4.72,5.42,5.47
1993-12-24,7.13,7.28,6.53,6.41,5.62,4.75,5.52,5.51
1993-12-25,6.88,6.97,6.31,6.29,5.56,4.75,5.51,5.54
1993-12-26,6.81,6.92,6.27,6.14,5.47,4.72,5.52,5.51
1993-12-27,6.39,6.71,6.42,6.28,5.55,4.79,5.52,5.51
1993-12-28,5.55,5.95,6.23,6.17,5.5,4.86,5.64,5.61
1993-12-29,5.2,5.67,5.97,6,5.43,4.82,5.62,5.61
1993-12-30,5.01,5.6,5.82,5.92,5.43,4.75,5.62,5.57
1993-12-31,4.78,5.22,5.48,5.95,5.46,4.74,5.56,5.54
1994-01-01,4.44,4.85,5.38,5.85,5.42,4.66,5.65,5.58
1994-01-02,4.34,4.87,5.35,5.84,5.39,4.58,5.56,5.59
1994-01-03,4.21,4.81,5.3,5.88,5.41,4.52,5.53,5.54
1994-01-04,4.11,4.82,5.28,5.87,5.4,4.42,5.47,5.5
1994-01-05,4.29,5.04,5.15,5.88,5.37,4.35,5.33,5.45
1994-01-06,4.53,4.84,5.03,5.91,5.4,4.36,5.21,5.41
1994-01-07,4.4,3.85,5.14,5.72,5.52,4.51,5.23,5.38
1994-01-08,4.25,3.61,5.55,5.7,5.64,4.82,5.25,5.36
1994-01-09,3.81,3.74,5.48,5.95,5.85,5.08,5.28,5.36
1994-01-10,3.69,3.46,5.18,5.82,6.05,5.25,5.38,5.44
1994-01-11,3.2,3.19,5.17,5.83,6.09,5.3,5.43,5.47
1994-01-12,2.97,3.19,4.91,6.05,6.16,5.38,5.46,5.49
1994-01-13,3,3.19,4.91,5.92,6.2,5.41,5.51,5.51
1994-01-14,3.1,3.21,4.8,5.91,6.23,5.46,5.52,5.52
1994-01-15,3.26,3.22,4.73,6.08,6.32,5.53,5.55,5.54
1994-01-16,3.41,3.08,4.89,5.84,6.28,5.58,5.6,5.58
1994-01-17,3.24,2.96,5.16,6.17,6.39,5.63,5.66,5.64
1994-01-18,3.2,3.02,5.26,6.06,6.5,5.67,5.72,5.72
1994-01-19,2.82,2.84,4.88,5.99,6.54,5.71,5.78,5.8
1994-01-20,2.58,2.65,4.86,5.91,6.59,5.76,5.84,5.87
1994-01-21,2.47,2.62,4.89,5.94,6.63,5.79,5.88,5.91
1994-01-22,2.38,2.67,4.92,6.01,6.65,5.82,5.92,5.93
1994-01-23,2.11,2.5,4.58,5.89,6.59,5.83,5.95,5.95
1994-01-24,1.84,2.09,4.58,6.11,6.62,5.87,5.98,5.99
1994-01-25,1.89,2.11,4.8,5.89,6.59,5.9,6.02,6.01
1994-01-26,1.79,2.3,4.94,6.17,6.6,5.91,6.06,6.05
1994-01-27,1.41,2.16,4.78,6.09,6.57,5.96,6.09,6.07
1994-01-28,1.05,1.91,4.53,6.05,6.53,5.97,6.12,6.07
1994-01-29,1.06,1.58,3.92,6.05,6.57,5.95,6.15,6.08
1994-01-30,1.04,1.32,3.43,5.67,6.51,6.03,6.18,6.13
1994-01-31,1.08,1.45,3.89,5.83,6.55,6.03,6.22,6.17
1994-02-01,1.06,1.54,3.83,5.94,6.56,6.03,6.25,6.2
1994-02-02,0.96,1.48,3.53,5.89,6.55,6.03,6.28,6.22
1994-02-03,1,1.43,3.39,5.8,6.54,6.05,6.29,6.23
1994-02-04,0.95,1.23,3.29,5.92,6.61,6.08,6.31,6.26
1994-02-05,0.96,1.16,3.73,5.76,6.56,6.07,6.34,6.3
1994-02-06,0.98,1.4,3.98,6.04,6.55,6,6.35,6.33
1994-02-07,0.98,1.49,3.79,5.99,6.49,5.97,6.36,6.35
1994-02-08,0.94,1.33,3.76,5.71,6.43,5.98,6.38,6.37
1994-02-09,0.79,1.27,3.87,5.81,6.4,5.97,6.39,6.37
1994-02-10,0.71,1.25,3.9,5.71,6.35,5.94,6.4,6.38
1994-02-11,0.6,1.08,3.6,5.53,6.28,5.92,6.4,6.38
1994-02-12,0.6,1.07,3.31,5.5,6.19,5.88,6.4,6.37
1994-02-13,0.62,0.97,3.25,5.28,6.13,5.87,6.4,6.36
1994-02-14,0.73,0.96,3.12,5.2,5.97,5.77,6.38,6.34
1994-02-15,0.74,0.82,2.8,5.11,5.93,5.74,6.37,6.35
1994-02-16,0.63,0.83,3.46,5.07,5.94,5.81,6.4,6.37
1994-02-17,0.63,0.94,3.48,5,5.87,5.73,6.37,6.38
1994-02-18,0.64,0.95,3,4.91,5.77,5.7,6.37,6.39
1994-02-19,0.64,0.83,3.05,4.7,5.74,5.74,6.4,6.4
1994-02-20,0.75,0.8,3.17,4.8,5.68,5.65,6.35,6.41
1994-02-21,1.04,0.81,3.6,4.56,5.73,5.7,6.37,6.41
1994-02-22,1.15,0.89,3.91,4.74,5.78,5.76,6.35,6.41
1994-02-23,0.95,0.95,3.79,5.09,5.8,5.85,6.35,6.41
1994-02-24,0.86,0.88,3.5,4.77,5.77,5.95,6.4,6.42
1994-02-25,0.87,0.84,3.22,4.81,5.71,5.98,6.42,6.44
1994-02-26,0.89,0.86,2.68,4.85,5.77,6.07,6.48,6.47
1994-02-27,1.04,0.93,3.37,4.77,5.86,6.16,6.53,6.5
1994-02-28,1.07,0.93,3.83,5.1,5.98,6.25,6.59,6.55
1994-03-01,1.03,0.94,4.2,5.24,6.07,6.37,6.68,6.62
1994-03-02,1,1,4.41,5.17,6.07,6.47,6.74,6.66
