"Date","6 m","8 m","10 m","16 m","22 m"
2011-10-11,14.658,15.06,15.522,14.938,13.228
2011-10-12,14.548,14.91,15.37,14.811,12.856
2011-10-13,14.483,14.834,15.236,14.428,12.255
2011-10-14,14.529,14.867,15.204,13.641,11.379
2011-10-15,14.648,15.052,15.243,13.1,10.987
2011-10-16,14.594,15.193,15.219,14.049,11.315
2011-10-17,14.401,15.016,14.994,14.5,11.976
2011-10-18,14.193,14.749,14.737,14.388,12.642
2011-10-19,14.194,14.651,14.665,14.325,13.025
2011-10-20,14.219,14.588,14.629,14.037,13.168
2011-10-21,14.195,14.574,14.591,14.01,13.256
2011-10-22,14.139,14.508,14.494,14.201,13.429
2011-10-23,14.068,14.385,14.395,14.188,13.542
2011-10-24,13.988,14.252,14.318,14.1,13.564
2011-10-25,13.859,14.112,14.258,13.982,13.451
2011-10-26,13.42,13.646,13.884,13.811,13.227
2011-10-27,12.871,12.983,13.462,13.749,13.283
2011-10-28,12.387,12.49,13.103,13.511,13.332
2011-10-29,11.843,11.856,12.768,12.739,13.349
2011-10-30,11.669,11.505,12.365,12.523,13.009
2011-10-31,11.05,10.979,11.807,12.199,12.693
2011-11-01,10.935,10.627,11.751,11.774,12.589
2011-11-02,10.98,10.648,11.78,11.771,12.286
2011-11-03,11.087,10.772,11.79,11.91,12.118
2011-11-04,11.035,10.774,11.494,11.827,12.077
2011-11-05,10.459,10.284,11.065,11.471,12.062
2011-11-06,10.149,9.828,10.711,10.955,12.044
2011-11-07,10.071,9.708,10.663,10.852,11.754
2011-11-08,10.114,9.946,10.632,10.679,11.551
2011-11-09,10.295,10.13,10.654,10.685,11.546
2011-11-10,10.452,10.274,10.701,10.903,11.548
2011-11-11,10.774,10.435,10.672,10.875,11.294
2011-11-12,10.566,10.319,10.499,10.591,10.99
2011-11-13,9.898,9.986,10.205,10.155,10.662
2011-11-14,10.027,10.073,10.199,10.168,10.772
2011-11-15,10.332,10.276,10.305,10.196,10.707
2011-11-16,10.396,10.335,10.36,10.273,10.796
2011-11-17,10.47,10.352,10.37,10.388,10.866
2011-11-18,10.196,10.106,10.195,10.44,10.891
2011-11-19,9.336,9.294,9.646,9.897,10.64
2011-11-20,9.085,9.125,9.485,9.474,10.038
2011-11-21,9.041,9.181,9.388,9.255,9.739
2011-11-22,8.677,8.654,9.12,9.133,9.92
2011-11-23,8.537,8.353,8.952,9.101,9.942
2011-11-24,8.176,7.906,8.47,9.18,9.914
2011-11-25,7.935,7.657,8.18,9.271,9.961
2011-11-26,7.981,7.505,8.186,8.953,9.429
2011-11-27,7.935,7.504,8.203,8.852,9.385
2011-11-28,8.005,7.455,8.05,8.797,9.246
2011-11-29,8.172,7.625,8.049,8.512,8.781
2011-11-30,8.376,7.774,8.101,8.507,8.913
2011-12-01,8.91,7.976,8.165,8.403,8.773
2011-12-02,8.444,7.815,8.046,8.543,9.158
2011-12-03,8.066,7.59,7.964,8.735,9.325
2011-12-04,7.806,7.385,7.814,8.846,9.431
2011-12-05,7.734,7.276,7.568,8.704,9.321
2011-12-06,7.823,7.36,7.62,8.511,9.179
2011-12-07,7.932,7.437,7.666,8.425,9.112
2011-12-08,8.014,7.481,7.677,8.355,8.992
2011-12-09,7.153,7.058,7.376,7.582,8.268
2011-12-10,6.919,6.815,7.173,7.281,8.041
2011-12-11,6.583,6.427,6.866,7.048,7.987
2011-12-12,6.117,5.841,6.486,6.731,7.722
2011-12-13,6.12,5.761,6.416,6.501,7.406
2011-12-14,6.13,5.681,6.29,6.616,7.639
2011-12-15,6.037,5.525,6.091,6.964,7.831
2011-12-16,6.476,5.551,5.974,6.427,7.093
2011-12-17,6.082,5.554,5.937,5.981,6.676
2011-12-18,5.48,5.119,5.631,5.964,7.043
2011-12-19,5.019,4.623,5.112,6.366,7.259
2011-12-20,4.824,4.344,4.95,5.956,6.818
2011-12-21,4.657,3.9,4.777,5.205,6.042
2011-12-22,4.798,4.035,4.771,4.935,5.774
2011-12-23,4.933,4.289,4.84,4.905,5.876
2011-12-24,4.692,4.099,4.631,5.154,6.194
2011-12-25,4.257,3.642,4.198,5.203,6.259
2011-12-26,4.182,3.407,3.98,4.924,5.977
2011-12-27,4.245,3.426,3.966,4.845,5.921
2011-12-28,4.634,3.554,3.995,4.579,5.551
2011-12-29,4.909,3.642,3.969,4.312,5.078
2011-12-30,3.435,3.292,3.646,3.675,4.016
2011-12-31,3.566,3.232,3.57,3.719,4.216
2012-01-01,3.811,3.295,3.588,3.892,4.697
2012-01-02,3.95,3.422,3.637,4.075,4.95
2012-01-03,4.011,3.432,3.638,3.861,4.525
2012-01-04,3.554,3.144,3.409,3.733,4.605
2012-01-05,3.026,2.569,3.002,3.367,4.283
2012-01-06,2.802,2.314,2.829,3.046,3.821
2012-01-07,2.792,2.192,2.712,2.93,3.792
2012-01-08,2.928,2.311,2.723,2.988,3.952
2012-01-09,2.912,2.332,2.706,3.092,4.224
2012-01-10,2.668,2.099,2.507,3.139,4.352
2012-01-11,2.442,1.909,2.29,2.857,3.958
2012-01-12,2.08,1.557,2.06,2.513,3.939
2012-01-13,2.314,1.465,1.804,2.786,4.049
2012-01-14,2.564,1.631,1.921,2.411,3.127
2012-01-15,1.753,1.431,1.765,1.876,2.562
2012-01-16,1.285,0.703,1.264,1.568,2.26
2012-01-17,1.233,0.415,1.11,1.4,1.894
2012-01-18,1.295,0.602,1.158,1.302,1.951
2012-01-19,1.112,0.571,1.019,1.145,1.609
2012-01-20,1.004,0.379,0.848,1.179,1.939
2012-01-21,0.988,0.333,0.724,1.236,2.122
2012-01-22,0.625,0.099,0.5,1.123,2.282
2012-01-23,0.549,-0.019,0.424,1.132,2.522
2012-01-24,0.826,0.052,0.399,1.109,2.274
2012-01-25,1.239,0.256,0.509,1.008,1.995
2012-01-26,1.08,0.369,0.591,1.013,2.17
2012-01-27,0.849,0.33,0.574,1.067,2.288
2012-01-28,1.016,0.371,0.55,1.229,2.192
2012-01-29,1.004,0.453,0.624,1.202,2.269
2012-01-30,0.938,0.471,0.651,0.928,1.748
2012-01-31,0.73,0.344,0.545,0.782,1.507
2012-02-01,0.719,0.284,0.514,0.839,1.747
2012-02-02,0.827,0.359,0.563,1.026,2.058
2012-02-03,0.694,0.281,0.452,1.4,2.457
2012-02-04,0.368,-0.018,0.176,1.558,2.901
2012-02-05,0.182,-0.341,0.023,1.109,2.558
2012-02-06,-0.049,-0.625,-0.111,0.842,1.829
2012-02-07,0.039,-0.516,-0.048,0.522,1.146
2012-02-08,0.07,-0.439,-0.04,0.403,1.441
2012-02-09,0.002,-0.472,-0.16,0.265,1.441
2012-02-10,0.021,-0.39,-0.124,0.404,1.668
2012-02-11,0.17,-0.275,-0.104,0.476,1.704
2012-02-12,0.169,-0.257,-0.116,0.564,1.918
2012-02-13,-0.373,-0.69,-0.469,0.209,1.593
2012-02-14,-0.696,-0.894,-0.652,-0.224,0.773
2012-02-15,-0.606,-0.855,-0.584,-0.201,0.84
2012-02-16,-0.398,-0.72,-0.483,0.061,1.205
2012-02-17,-0.154,-0.581,-0.353,0.47,1.687
2012-02-18,0.036,-0.411,-0.236,0.763,2.119
2012-02-19,0.07,-0.362,-0.223,0.653,2.269
2012-02-20,0.013,-0.353,-0.235,0.477,2.16
2012-02-21,-0.144,-0.453,-0.33,0.436,2.141
2012-02-22,-0.146,-0.444,-0.327,0.45,1.981
2012-02-23,0.002,-0.326,-0.231,0.41,1.89
2012-02-24,0.157,-0.157,-0.114,0.489,2.054
2012-02-25,0.325,0.031,0.032,0.772,2.167
2012-02-26,0.429,0.124,0.095,0.441,1.161
2012-02-27,0.265,0.057,0.022,0.408,0.976
2012-02-28,0.215,0.079,0.068,0.52,1.327
2012-02-29,0.158,0.075,0.053,0.64,1.562
2012-03-01,0.009,-0.042,-0.039,0.777,1.754
2012-03-02,-0.224,-0.305,-0.243,1.575,2.286
2012-03-03,-0.096,-0.208,-0.08,2.019,2.769
2012-03-04,0.158,-0.062,-0.005,1.751,2.59
2012-03-05,0.315,0.114,0.19,1.743,2.626
2012-03-06,0.341,0.208,0.316,1.839,2.711
2012-03-07,0.223,0.161,0.286,1.894,2.777
2012-03-08,0.472,0.395,0.44,1.662,2.463
2012-03-09,0.809,0.69,0.732,1.114,1.54
2012-03-10,0.85,0.758,0.934,1.209,1.62
2012-03-11,0.908,0.9,1.193,1.535,1.937
2012-03-12,1.014,1.04,1.149,1.655,2.065
2012-03-13,1.274,1.333,1.358,1.844,2.234
2012-03-14,1.376,1.51,1.51,2.009,2.363
2012-03-15,1.242,1.525,1.656,2.227,2.575
2012-03-16,1.311,1.437,1.851,2.494,2.788
2012-03-17,1.579,1.629,2.045,2.638,2.888
2012-03-18,1.88,1.962,2.19,2.717,2.956
2012-03-19,2.203,2.349,2.244,2.69,2.965
2012-03-20,2.459,2.652,2.513,2.855,3.046
2012-03-21,2.646,2.934,2.766,2.958,3.142
2012-03-22,3.03,3.339,3.005,3.068,3.212
2012-03-23,3.313,3.688,3.172,3.184,3.198
2012-03-24,2.708,3.596,3.043,3.352,3.222
2012-03-25,2.003,3.279,2.816,3.328,3.339
2012-03-26,2.138,3.291,2.917,3.364,3.449
2012-03-27,1.957,2.94,2.767,3.275,3.529
2012-03-28,1.535,2.304,2.395,3.087,3.621
2012-03-29,1.787,2.453,2.595,3.235,3.812
2012-03-30,2.022,2.598,2.823,3.476,4.108
2012-03-31,2.244,2.75,2.976,3.73,4.471
2012-04-01,2.539,3.013,3.216,4.035,4.699
2012-04-02,2.824,3.334,3.535,4.426,4.987
2012-04-03,3.084,3.547,3.727,4.685,5.194
2012-04-04,3.139,3.538,3.688,4.783,5.357
2012-04-05,3.216,3.742,3.734,4.764,5.403
2012-04-06,3.298,3.949,3.811,4.678,5.401
2012-04-07,3.555,4.212,4.051,4.813,5.415
2012-04-08,3.418,4.029,4.176,4.935,5.424
2012-04-09,3.554,4.168,4.197,4.945,5.446
2012-04-10,3.765,4.449,4.338,4.949,5.483
2012-04-11,4.031,4.688,4.588,5.089,5.565
2012-04-12,4.299,4.904,4.818,5.217,5.585
2012-04-13,4.453,4.981,5.085,5.269,5.575
2012-04-14,4.639,5.131,5.35,5.392,5.65
2012-04-15,4.807,5.353,5.532,5.537,5.729
2012-04-16,5.034,5.638,5.592,5.672,5.8
2012-04-17,5.09,5.92,5.756,5.77,5.824
2012-04-18,5.169,6.142,6.011,5.893,5.849
2012-04-19,5.578,6.402,6.25,5.968,5.883
2012-04-20,5.824,6.583,6.463,6.117,6.01
2012-04-21,6.043,6.802,6.673,6.269,6.124
2012-04-22,6.189,6.932,6.706,6.331,6.154
2012-04-23,6.334,7.006,6.748,6.321,6.113
2012-04-24,5.285,7.129,6.781,6.346,6.213
2012-04-25,4.831,7.115,6.838,6.471,6.187
2012-04-26,5.643,7.325,7.052,6.602,6.189
2012-04-27,6.339,7.584,7.271,6.821,6.347
2012-04-28,6.747,7.497,7.315,7.113,6.51
2012-04-29,7.062,7.279,7.215,7.464,6.947
2012-04-30,6.971,7.374,7.366,7.623,7.15
2012-05-01,7.091,7.7,7.7,7.702,7.3
2012-05-02,7.23,7.962,7.997,7.754,7.42
2012-05-03,7.566,8.275,8.28,7.798,7.525
2012-05-04,7.982,8.565,8.437,7.784,7.604
2012-05-05,8.277,8.666,8.549,7.87,7.671
2012-05-06,8.592,8.836,8.628,7.964,7.615
2012-05-07,8.83,8.996,8.653,7.987,7.464
2012-05-08,8.959,9.099,8.747,8.038,7.388
2012-05-09,8.617,9.015,8.749,8.044,7.352
2012-05-10,8.198,8.935,8.726,8.044,7.366
2012-05-11,7.812,9.105,8.875,8.174,7.476
2012-05-12,8.38,9.37,9.133,8.332,7.585
2012-05-13,8.881,9.662,9.45,8.536,7.827
2012-05-14,9.183,9.942,9.695,8.697,8.01
2012-05-15,9.468,10.173,9.863,8.844,8.134
2012-05-16,9.787,10.433,10.053,9.011,8.247
2012-05-17,9.783,10.525,10.211,9.216,8.35
2012-05-18,10.089,10.661,10.373,9.383,8.483
2012-05-19,10.522,11.028,10.722,9.553,8.757
2012-05-20,10.894,11.464,11.095,9.744,8.996
2012-05-21,11.202,11.76,11.337,9.92,9.177
2012-05-22,11.366,11.989,11.503,10.078,9.287
2012-05-23,11.507,12.156,11.581,10.135,9.32
2012-05-24,12.023,12.418,11.765,10.207,9.383
2012-05-25,12.392,12.707,11.922,10.281,9.319
2012-05-26,12.593,12.935,12.201,10.454,9.172
2012-05-27,12.918,13.22,12.653,10.665,9.316
2012-05-28,13.202,13.571,12.993,10.76,9.431
2012-05-29,13.388,13.759,13.075,10.897,9.586
2012-05-30,13.094,13.527,12.846,10.874,9.63
2012-05-31,13.008,13.432,12.739,10.856,9.608
2012-06-01,13.298,13.593,12.813,10.845,9.446
2012-06-02,13.591,13.9,12.906,10.741,9.082
2012-06-03,13.607,13.873,12.833,10.345,8.614
2012-06-04,12.841,13.392,12.123,9.067,7.8
2012-06-05,12.09,12.614,11.038,8.085,7.278
2012-06-06,11.904,12.128,9.82,7.795,7.192
2012-06-07,12.096,12.133,9.596,7.883,7.268
2012-06-08,12.381,12.371,10.189,8.221,7.449
2012-06-09,12.66,12.684,10.944,8.636,7.669
2012-06-10,12.939,13.027,11.462,8.956,7.902
2012-06-11,13.429,13.318,11.801,9.272,8.19
2012-06-12,13.683,13.781,12.179,9.679,8.485
2012-06-13,13.805,14.095,12.533,10.054,8.748
2012-06-14,14.049,14.294,12.767,10.268,8.921
2012-06-15,14.494,14.284,12.752,10.326,8.986
2012-06-16,14.513,14.011,12.418,10.146,8.736
2012-06-17,14.485,13.807,12.222,9.868,8.402
2012-06-18,14.705,14.058,12.27,9.769,8.245
2012-06-19,14.885,14.407,12.286,9.75,8.206
2012-06-20,14.949,14.804,12.614,9.929,8.353
2012-06-21,15.22,15.034,13.293,10.29,8.687
2012-06-22,15.526,15.219,13.73,10.612,8.99
2012-06-23,15.546,15.287,13.933,10.85,9.191
2012-06-24,15.351,15.29,14.025,10.96,9.301
2012-06-25,15.461,15.459,14.272,11.172,9.468
2012-06-26,15.613,15.635,14.445,11.348,9.616
2012-06-27,15.24,15.573,14.316,11.226,9.485
2012-06-28,15.516,15.824,14.679,11.397,9.585
2012-06-29,15.985,16.096,15.166,11.823,9.971
2012-06-30,16.509,16.382,15.701,12.665,10.541
2012-07-01,17.01,16.767,16.19,13.649,11.182
2012-07-02,17.406,17.232,16.644,14.406,11.864
2012-07-03,17.767,17.806,17.042,14.825,12.501
2012-07-04,18.133,18.291,17.434,15.221,13.063
2012-07-05,18.32,18.42,17.684,15.51,13.447
2012-07-06,18.469,18.528,17.875,15.429,13.498
2012-07-07,18.773,18.765,18.148,15.299,13.232
2012-07-08,18.939,18.978,18.559,15.501,13.082
2012-07-09,19.051,19.247,18.862,15.763,13.162
2012-07-10,18.964,19.342,18.84,16.315,13.576
2012-07-11,18.998,19.438,19.002,16.808,14.09
2012-07-12,19.066,19.449,19.141,17.138,14.533
2012-07-13,19.2,19.493,19.272,17.208,14.73
2012-07-14,19.344,19.641,19.43,17.245,14.663
2012-07-15,19.525,19.792,19.591,17.011,14.19
2012-07-16,19.642,19.834,19.58,16.408,13.175
2012-07-17,19.647,19.826,19.508,15.649,12.049
2012-07-18,19.871,20.064,19.61,15.248,11.437
2012-07-19,20.099,20.281,19.886,15.354,11.483
2012-07-20,19.978,20.324,20.019,15.674,11.899
2012-07-21,19.992,20.399,20.146,15.859,12.215
2012-07-22,20.167,20.503,20.287,15.899,12.286
2012-07-23,20.219,20.517,20.338,16.304,12.579
2012-07-24,20.215,20.416,20.367,16.848,13.214
2012-07-25,20.166,20.307,20.361,17.188,13.757
2012-07-26,20.219,20.487,20.51,17.155,14.177
2012-07-27,20.227,20.569,20.447,17.645,14.912
2012-07-28,20.269,20.63,20.515,18.117,15.536
2012-07-29,20.481,20.816,20.635,18.232,15.707
2012-07-30,20.435,20.935,20.65,17.646,14.301
2012-07-31,20.562,21.149,20.797,16.372,11.901
2012-08-01,20.626,20.919,20.9,15.077,10.659
2012-08-02,20.529,20.822,20.824,14.489,10.271
2012-08-03,20.647,20.918,20.842,14.828,10.669
2012-08-04,20.799,21.102,20.854,15.812,11.652
2012-08-05,21.044,21.369,21.057,16.566,12.703
2012-08-06,21.102,21.377,21.142,17.454,13.792
2012-08-07,21.163,21.426,21.195,18.435,14.935
2012-08-08,21.265,21.565,21.303,18.732,15.736
2012-08-09,21.324,21.69,21.39,19.099,16.386
2012-08-10,21.481,21.878,21.544,19.231,16.642
2012-08-11,21.557,21.921,21.615,19.162,16.401
2012-08-12,21.53,21.861,21.61,18.621,15.024
2012-08-13,21.665,21.958,21.718,17.853,13.412
2012-08-14,21.727,22.015,21.8,17.358,12.891
2012-08-15,21.869,22.183,21.87,17.33,13.082
2012-08-16,21.95,22.261,21.909,17.504,13.465
2012-08-17,21.877,22.205,21.834,17.498,13.495
2012-08-18,22.019,22.359,22.005,17.486,13.311
2012-08-19,22.177,22.521,22.165,17.215,12.96
2012-08-20,22.271,22.62,22.177,16.636,12.384
2012-08-21,22.291,22.636,22.229,16.342,12.074
2012-08-22,22.342,22.711,22.494,16.689,12.441
2012-08-23,22.394,22.797,22.68,17.097,12.838
2012-08-24,22.396,22.835,22.698,17.318,13.041
2012-08-25,22.416,22.908,22.664,17.297,13.222
2012-08-26,22.47,22.934,22.694,17.109,12.978
2012-08-27,22.477,22.95,22.783,16.914,12.684
2012-08-28,22.353,22.844,22.532,17.579,13.147
2012-08-29,21.981,22.471,22.2,18.62,14.17
2012-08-30,21.338,21.891,21.724,19.511,15.342
2012-08-31,21.022,21.617,21.423,20.356,16.797
2012-09-01,20.853,21.42,21.188,20.867,18.179
2012-09-02,20.589,21.074,20.961,20.656,18.814
2012-09-03,20.547,20.994,20.951,20.536,19.098
2012-09-04,20.595,21.018,20.973,20.308,18.157
2012-09-05,20.506,20.919,20.837,19.752,16.378
2012-09-06,20.313,20.763,20.709,19.058,15.184
2012-09-07,20.38,20.814,20.776,18.179,14.079
2012-09-08,20.432,20.839,20.776,18.111,14.083
2012-09-09,20.295,20.81,20.722,18.491,14.878
2012-09-10,20.109,20.726,20.679,18.844,15.363
2012-09-11,19.752,20.211,20.254,18.848,15.871
2012-09-12,19.383,19.765,19.86,19.186,16.495
2012-09-13,19.271,19.713,19.79,19.444,16.575
2012-09-14,19.184,19.663,19.712,19.682,17.125
2012-09-15,19.204,19.697,19.706,19.698,17.174
2012-09-16,19.099,19.627,19.637,19.457,16.46
2012-09-17,18.666,19.106,19.194,19.396,16.27
2012-09-18,18.464,18.861,18.977,19.419,16.647
2012-09-19,18.249,18.766,18.845,19.281,16.917
2012-09-20,18.044,18.764,18.771,18.978,16.597
2012-09-21,18.099,18.725,18.84,18.5,16.309
2012-09-22,18.196,18.781,18.915,18.024,15.89
2012-09-23,18.201,18.883,18.967,17.575,15.149
2012-09-24,18.236,18.887,18.936,17.5,14.995
2012-09-25,18.258,18.819,18.886,17.324,15.058
2012-09-26,18.037,18.503,18.566,17.604,15.269
2012-09-27,17.785,18.296,18.36,18.01,15.748
2012-09-28,17.49,17.894,18.05,17.905,16.016
2012-09-29,17.278,17.646,17.913,17.635,16.235
2012-09-30,17.055,17.448,17.701,17.332,15.947
2012-10-01,16.967,17.408,17.634,17.047,15.343
2012-10-02,16.901,17.366,17.471,17.219,15.261
2012-10-03,16.874,17.248,17.35,17.308,15.576
2012-10-04,16.708,17.007,17.176,17.093,15.745
2012-10-05,16.525,16.803,17.106,16.73,15.636
2012-10-06,16.489,16.786,17.079,16.543,15.398
2012-10-07,16.329,16.668,16.792,16.52,15.409
2012-10-08,16.202,16.535,16.679,16.303,15.061
2012-10-09,15.77,16.044,16.261,15.873,14.51
2012-10-10,15.383,15.617,15.877,15.032,13.532
2012-10-11,15.305,15.541,15.725,14.467,12.623
2012-10-12,14.582,14.962,15.281,15.018,13.278
2012-10-13,13.826,14.144,14.708,14.622,14.029
2012-10-14,13.041,13.211,14.219,13.98,14.322
2012-10-15,12.838,13.158,14.051,13.72,14.321
2012-10-16,13.132,13.536,14.062,13.716,14.226
2012-10-17,13.057,13.522,13.854,13.588,14.124
2012-10-18,12.8,13.131,13.598,13.468,14.086
2012-10-19,12.785,13.029,13.643,13.531,14.027
2012-10-20,12.89,13.101,13.531,13.591,13.781
2012-10-21,12.987,13.288,13.485,13.566,13.554
2012-10-22,12.945,13.297,13.432,13.504,13.51
2012-10-23,12.667,12.959,13.179,13.232,13.546
2012-10-24,12.146,12.354,12.826,12.89,13.531
2012-10-25,11.668,11.828,12.528,12.664,13.495
2012-10-26,11.346,11.494,12.29,12.51,13.353
2012-10-27,11.316,11.455,12.222,12.578,13.275
2012-10-28,11.469,11.614,12.215,12.867,13.004
2012-10-29,11.709,11.937,12.193,12.689,12.213
2012-10-30,11.855,12.314,12.242,11.617,11.125
2012-10-31,11.838,12.501,12.394,11.154,10.794
2012-11-01,11.817,12.549,12.407,11.033,10.591
2012-11-02,11.929,12.583,12.39,11.004,10.458
2012-11-03,12.021,12.603,12.362,11.019,10.432
2012-11-04,11.922,12.341,12.299,11.035,10.435
2012-11-05,11.74,12.02,12.247,11.189,10.547
2012-11-06,11.311,11.53,11.945,11.291,10.656
2012-11-07,10.671,10.808,11.273,11.314,10.81
2012-11-08,10.42,10.472,10.63,10.972,10.641
2012-11-09,10.705,10.84,10.693,10.736,10.302
2012-11-10,10.194,10.443,10.515,10.695,10.152
2012-11-11,9.7,9.671,10.216,10.596,10.417
2012-11-12,9.72,9.479,10.171,10.406,10.479
2012-11-13,10.007,9.731,10.261,10.202,10.337
2012-11-14,10.275,9.974,10.33,10.161,10.265
2012-11-15,10.07,9.816,10.145,10.215,10.308
2012-11-16,9.881,9.77,9.967,10.249,10.32
2012-11-17,9.667,9.634,9.909,10.25,10.319
2012-11-18,9.287,9.282,9.673,10.204,10.308
2012-11-19,9.19,9.117,9.742,10.21,10.294
2012-11-20,9.202,9.036,9.838,10.232,10.248
2012-11-21,9.153,8.979,9.744,10.165,10.163
2012-11-22,9.246,9.073,9.697,10.087,10.053
2012-11-23,9.392,9.161,9.766,10.079,10.013
2012-11-24,9.572,9.22,9.767,10.038,10.013
2012-11-25,9.336,9.049,9.465,9.915,10.004
2012-11-26,8.168,8.307,8.709,9.074,9.539
2012-11-27,7.834,7.757,8.257,8.201,8.979
2012-11-28,7.776,7.506,8.058,8.086,8.903
2012-11-29,7.431,7.029,7.74,8.287,8.881
2012-11-30,6.964,6.399,7.301,7.613,8.271
2012-12-01,6.554,5.653,6.84,6.863,7.336
2012-12-02,6.412,5.505,6.599,6.646,7.12
2012-12-03,6.72,5.694,6.479,6.498,7.089
2012-12-04,6.939,5.989,6.504,6.469,7.245
2012-12-05,6.936,6.105,6.487,6.54,7.357
2012-12-06,6.826,6.126,6.419,6.423,7.155
2012-12-07,6.153,5.726,6.138,6.264,7.147
2012-12-08,6.179,5.633,6.032,6.262,7.163
2012-12-09,6.326,5.727,6.049,6.306,7.155
2012-12-10,6.238,5.714,6.033,6.288,7.08
2012-12-11,6.298,5.707,5.968,6.258,6.921
2012-12-12,6.117,5.627,5.889,6.159,6.925
2012-12-13,5.64,5.27,5.622,5.931,7.008
2012-12-14,5.548,5.097,5.506,5.868,7.026
2012-12-15,5.468,4.965,5.414,5.702,6.761
2012-12-16,5.064,4.386,5.04,5.358,6.327
2012-12-17,5.006,4.193,4.894,5.307,6.26
2012-12-18,5.269,4.367,4.696,5.719,6.668
2012-12-19,5.901,4.868,4.64,6.35,6.926
2012-12-20,5.681,5.101,4.668,6.516,7.104
2012-12-21,5.428,4.979,4.876,6.46,7.086
2012-12-22,5.661,4.906,4.909,6.155,6.606
2012-12-23,5.625,4.846,4.878,5.93,6.404
2012-12-24,4.757,4.309,4.579,5.17,5.675
2012-12-25,4.029,3.833,4.268,4.543,4.888
2012-12-26,4.014,3.604,4.094,4.412,4.908
2012-12-27,4.051,3.533,3.947,4.556,5.252
2012-12-28,4.374,3.637,3.801,4.833,5.35
2012-12-29,4.19,3.62,3.792,4.807,5.493
2012-12-30,4.009,3.526,3.784,4.768,5.498
2012-12-31,3.692,3.22,3.597,4.256,4.842
2013-01-01,3.539,2.737,3.392,3.756,3.981
2013-01-02,3.031,2.335,2.996,3.404,3.588
2013-01-03,2.588,1.617,2.46,2.953,2.996
2013-01-04,2.307,1.285,2.218,2.668,2.684
2013-01-05,2.116,1.283,2.062,2.378,2.458
2013-01-06,1.894,1.141,1.79,2.102,2.178
2013-01-07,1.729,1.032,1.593,1.907,2.085
2013-01-08,1.423,0.744,1.329,1.698,1.967
2013-01-09,1.483,0.817,1.344,1.539,1.866
2013-01-10,1.644,1.003,1.384,1.477,1.935
2013-01-11,1.755,1.056,1.311,1.484,1.695
2013-01-12,1.708,1.04,1.233,1.551,1.716
2013-01-13,1.818,1.183,1.324,1.636,2.036
2013-01-14,1.971,1.286,1.404,1.677,2.186
2013-01-15,2.052,1.368,1.474,1.671,2.089
2013-01-16,1.897,1.342,1.438,1.753,2.386
2013-01-17,1.819,1.307,1.39,1.802,2.504
2013-01-18,1.417,1.013,1.144,1.526,2.143
2013-01-19,0.514,0.273,0.604,1.059,1.825
2013-01-20,0.536,0.158,0.589,0.717,1.365
2013-01-21,0.56,0.247,0.576,0.571,1.161
2013-01-22,0.26,-0.075,0.337,0.355,0.844
2013-01-23,-0.231,-0.671,-0.143,0.199,1.227
2013-01-24,-0.622,-1.132,-0.526,-0.343,0.154
2013-01-25,-0.721,-1.229,-0.814,-0.656,-0.434
2013-01-26,-0.768,-1.216,-0.981,-0.803,-0.657
2013-01-27,-0.789,-1.247,-1.072,-0.924,-0.738
2013-01-28,-0.701,-1.244,-1.123,-0.972,-0.884
2013-01-29,-0.551,-1.156,-1.129,-0.929,-0.891
2013-01-30,-0.504,-1.12,-1.133,-0.912,-0.621
2013-01-31,-0.555,-1.277,-1.306,-1.208,-0.675
2013-02-01,-0.634,-1.333,-1.353,-1.404,-1.062
2013-02-02,-0.705,-1.376,-1.317,-1.364,-0.995
2013-02-03,-0.781,-1.365,-1.304,-1.271,-0.577
2013-02-04,-0.852,-1.327,-1.3,-1.103,-0.316
2013-02-05,-0.726,-1.235,-1.332,-1.316,-0.885
2013-02-06,-0.721,-1.252,-1.328,-1.345,-1.112
2013-02-07,-0.747,-1.258,-1.32,-1.324,-0.954
2013-02-08,-0.783,-1.264,-1.331,-1.37,-1.148
2013-02-09,-0.993,-1.305,-1.371,-1.278,-0.729
2013-02-10,-1.212,-1.351,-1.411,-0.8,-0.013
2013-02-11,-1.142,-1.367,-1.412,-0.749,0.167
2013-02-12,-1.08,-1.369,-1.386,-0.852,-0.132
2013-02-13,-1.16,-1.38,-1.392,-1.006,-0.288
2013-02-14,-1.109,-1.353,-1.381,-0.995,-0.212
2013-02-15,-1.06,-1.302,-1.353,-0.832,-0.113
2013-02-16,-0.998,-1.244,-1.293,-0.756,-0.034
2013-02-17,-1.015,-1.252,-1.261,-0.625,0.023
2013-02-18,-1.174,-1.32,-1.312,-0.618,0.062
2013-02-19,-1.218,-1.34,-1.352,-0.996,-0.81
2013-02-20,-1.213,-1.341,-1.344,-1.08,-0.861
2013-02-21,-1.203,-1.339,-1.32,-1.058,-0.706
2013-02-22,-1.202,-1.33,-1.307,-0.93,-0.452
2013-02-23,-1.245,-1.318,-1.291,-0.614,-0.168
2013-02-24,-1.216,-1.259,-1.235,-0.418,-0.051
2013-02-25,-1.226,-1.313,-1.197,-0.235,0.048
2013-02-26,-1.21,-1.271,-1.063,-0.06,0.158
2013-02-27,-1.063,-1.125,-0.865,0.068,0.224
2013-02-28,-1.049,-1.105,-0.745,0.053,0.225
2013-03-01,-0.975,-1.21,-0.805,-0.01,0.213
