"Date","8 m","10 m","13 m","16 m","18 m","25 m","34 m"
2012-10-30,11.986,12.831,12.625,12.45,12.477,11.803,11.234
2012-10-31,12.268,12.868,12.684,12.607,12.515,11.948,11.424
2012-11-01,12.408,12.881,12.682,12.683,12.597,11.929,11.521
2012-11-02,12.484,12.869,12.708,12.731,12.677,11.845,11.442
2012-11-03,12.506,12.837,12.76,12.731,12.692,11.771,11.273
2012-11-04,12.352,12.767,12.729,12.674,12.663,11.629,11.001
2012-11-05,11.961,12.674,12.676,12.571,12.6,11.409,10.616
2012-11-06,11.48,12.572,12.593,12.351,12.402,11.09,10.213
2012-11-07,10.748,12.3,12.369,12.163,12.219,10.864,10.002
2012-11-08,10.175,11.637,11.424,11.393,11.671,10.534,9.669
2012-11-09,10.283,11.469,11.318,11.289,11.221,10.674,9.703
2012-11-10,9.912,11.275,11.319,11.281,11.225,10.694,9.748
2012-11-11,9.39,10.147,10.333,10.976,11.174,10.48,9.646
2012-11-12,9.254,9.822,10.057,10.981,11.308,10.272,9.594
2012-11-13,9.407,9.74,10.1,10.866,11.305,10.331,9.646
2012-11-14,9.536,9.829,10.163,10.747,11.155,10.412,9.75
2012-11-15,9.33,9.816,10.157,10.723,10.977,10.294,9.788
2012-11-16,9.172,9.93,10.286,10.713,10.782,10.252,9.827
2012-11-17,8.978,10.142,10.451,10.707,10.709,10.274,9.874
2012-11-18,8.68,10.3,10.594,10.698,10.676,10.198,9.903
2012-11-19,8.612,10.379,10.506,10.68,10.67,10.187,9.939
2012-11-20,8.587,10.404,10.437,10.673,10.68,10.189,9.996
2012-11-21,8.503,10.267,10.062,10.642,10.678,10.181,10.023
2012-11-22,8.47,10.218,9.884,10.62,10.678,10.215,10.024
2012-11-23,8.45,10.211,10.021,10.593,10.705,10.209,10.04
2012-11-24,8.446,10.079,9.96,10.541,10.72,10.196,10.036
2012-11-25,8.316,9.557,9.574,10.253,10.58,10.205,10.033
2012-11-26,7.587,8.11,8.499,9.115,9.578,10.075,10.031
2012-11-27,7.008,7.358,8.122,8.639,8.845,9.918,10.016
2012-11-28,6.731,7.157,7.913,8.893,8.981,9.863,10.002
2012-11-29,6.372,7.095,7.806,9.319,9.271,9.825,9.995
2012-11-30,5.842,6.123,7.127,8.811,8.993,9.796,9.971
2012-12-01,5.243,5.244,6.524,7.744,8.078,9.751,9.988
2012-12-02,5.01,4.958,6.128,8.486,8.505,9.656,9.997
2012-12-03,4.974,5.198,6.044,8.41,8.161,9.544,9.979
2012-12-04,5.069,5.447,6.11,8.158,7.841,9.298,9.898
2012-12-05,5.193,5.559,6.105,7.993,7.582,9.276,9.81
2012-12-06,5.175,5.537,6.045,7.659,7.298,9.005,9.656
2012-12-07,4.847,5.211,5.876,7.326,7.459,9.028,9.583
2012-12-08,4.78,5.076,5.779,7.601,7.603,9.114,9.516
2012-12-09,4.84,5.115,5.775,7.577,7.582,9.08,9.468
2012-12-10,4.793,5.094,5.792,7.438,7.619,9.041,9.418
2012-12-11,4.78,5.059,5.696,7.448,7.485,8.992,9.36
2012-12-12,4.678,4.976,5.629,7.201,7.308,8.919,9.285
2012-12-13,4.381,4.644,5.457,6.986,7.448,8.928,9.266
2012-12-14,4.262,4.472,5.359,7.429,7.725,8.922,9.249
2012-12-15,4.149,4.302,5.262,7.08,7.752,8.933,9.214
2012-12-16,3.67,3.65,5.098,6.424,8.113,8.851,9.16
2012-12-17,3.482,3.446,5.307,7.431,8.307,8.528,8.682
2012-12-18,3.489,3.938,5.136,7.653,8.217,8.231,8.19
2012-12-19,3.613,4.509,5.211,7.303,7.907,7.91,7.921
2012-12-20,3.606,5.031,5.627,7.061,7.549,7.485,7.782
2012-12-21,3.596,5.244,6.018,6.875,7.301,7.242,7.645
2012-12-22,3.658,4.912,5.519,6.721,7.076,7.12,7.527
2012-12-23,3.764,4.894,5.175,6.55,6.944,6.97,7.299
2012-12-24,3.435,4.273,4.826,6.145,6.288,6.494,6.943
2012-12-25,2.968,3.629,4.775,5.751,5.354,5.875,6.858
2012-12-26,2.786,3.368,4.458,5.496,5.19,5.897,6.966
2012-12-27,2.743,3.306,4.246,5.449,5.326,6.184,6.958
2012-12-28,2.702,3.374,4.062,5.466,5.298,6.172,6.875
2012-12-29,2.657,3.441,4.074,5.367,5.391,6.121,6.805
2012-12-30,2.638,3.389,4.04,5.369,5.484,6.187,6.756
2012-12-31,2.415,2.794,3.64,4.96,4.9,5.827,6.66
2013-01-01,2.244,2.164,3.33,4.557,4.121,5.167,6.512
2013-01-02,1.886,1.834,2.914,4.064,3.38,4.804,6.35
2013-01-03,1.345,1.214,2.044,3.346,2.081,4.348,6.037
2013-01-04,1.017,0.834,1.45,3.041,1.741,4.211,5.368
2013-01-05,0.811,0.755,1.412,2.814,1.305,4.085,5.323
2013-01-06,0.565,0.537,1.275,2.433,1.088,4.146,5.37
2013-01-07,0.359,0.338,1.045,2.236,1.305,4.22,5.447
2013-01-08,0.069,0.023,0.755,2.447,1.924,4.361,5.418
2013-01-09,0.041,0.101,0.933,2.16,0.951,4.144,5.38
2013-01-10,0.138,0.226,1.004,2.176,1.015,4.138,5.278
2013-01-11,0.171,0.099,0.85,2.044,1.06,4.252,5.115
2013-01-12,0.173,-0.075,0.738,2.918,1.899,4.403,4.975
2013-01-13,0.253,0.07,0.796,3.738,2.457,4.463,4.956
2013-01-14,0.397,0.24,0.895,3.82,2.72,4.486,4.919
2013-01-15,0.517,0.406,1.052,3.448,2.55,4.447,4.874
2013-01-16,0.439,0.388,1.067,3.477,2.848,4.475,4.874
2013-01-17,0.398,0.41,1.031,3.61,2.95,4.467,4.865
2013-01-18,0.127,0.203,0.907,3.084,2.597,4.364,4.812
2013-01-19,-0.512,-0.385,0.557,2.019,2.022,4.337,4.767
2013-01-20,-0.653,-0.412,0.64,1.77,1.222,4.082,4.71
2013-01-21,-0.696,-0.287,0.761,1.674,0.592,3.506,4.618
2013-01-22,-1.037,-0.464,0.803,1.338,0.248,2.935,4.462
2013-01-23,-1.249,-1.005,0.181,0.927,0.139,3.319,4.037
2013-01-24,-1.307,-1.31,-0.379,0.487,-0.537,3.11,3.825
2013-01-25,-1.359,-1.414,-0.784,0.089,-1.067,2.812,3.561
2013-01-26,-1.403,-1.449,-0.926,-0.194,-1.3,2.457,3.358
2013-01-27,-1.464,-1.485,-1.139,-0.436,-1.283,2.233,3.12
2013-01-28,-1.516,-1.514,-1.316,-0.453,-1.263,2.211,2.825
2013-01-29,-1.529,-1.524,-1.315,0.018,-0.786,2.242,2.742
2013-01-30,-1.538,-1.5,-1.293,1.098,-0.316,2.181,2.655
2013-01-31,-1.582,-1.523,-0.933,1.021,-1.067,1.896,2.507
2013-02-01,-1.573,-1.253,0.274,1.372,-0.995,0.913,2.154
2013-02-02,-1.528,-0.987,0.438,1.016,-0.784,0.591,1.948
2013-02-03,-1.479,-0.969,0.057,0.527,-0.636,0.533,1.959
2013-02-04,-1.438,-0.9,-0.216,0.332,-0.413,0.662,1.95
2013-02-05,-1.472,-1.259,-0.561,-0.042,-0.768,0.252,1.83
2013-02-06,-1.426,-1.246,-0.539,-0.256,-0.954,-0.001,1.804
2013-02-07,-1.445,-1.208,-0.761,-0.414,-0.929,0.285,1.996
2013-02-08,-1.495,-1.34,-1.044,-0.625,-1.069,0.354,1.946
2013-02-09,-1.562,-1.375,-1.225,-0.607,-1.005,0.679,1.913
2013-02-10,-1.613,-1.487,-1.381,-0.718,-0.717,1.134,1.736
2013-02-11,-1.581,-1.598,-1.345,-0.527,-0.146,1.203,1.544
2013-02-12,-1.562,-1.613,-1.343,-0.116,-0.21,1.177,1.477
2013-02-13,-1.563,-1.605,-1.317,-0.294,-0.25,1.147,1.435
2013-02-14,-1.485,-1.526,-1.187,-0.266,-0.19,1.164,1.422
2013-02-15,-1.447,-1.416,-1.086,-0.113,-0.086,1.172,1.405
2013-02-16,-1.388,-1.362,-1.041,-0.071,-0.054,1.168,1.373
2013-02-17,-1.391,-1.312,-1.033,-0.067,-0.039,1.148,1.331
2013-02-18,-1.478,-1.377,-1.139,-0.243,-0.155,0.944,1.245
2013-02-19,-1.523,-1.528,-1.159,-0.639,-0.819,0.37,1.231
2013-02-20,-1.476,-1.508,-1.051,-0.619,-0.866,0.736,1.392
2013-02-21,-1.425,-1.448,-1.088,-0.395,-0.757,0.898,1.391
2013-02-22,-1.468,-1.344,-1.145,-0.099,-0.332,0.964,1.371
2013-02-23,-1.464,-1.13,-1.116,0.403,0.244,1.009,1.34
2013-02-24,-1.375,-0.941,-0.961,0.526,0.404,1.052,1.337
2013-02-25,-1.446,-0.932,-0.932,0.527,0.6,1.067,1.353
2013-02-26,-1.363,-0.809,-0.558,0.587,0.755,1.079,1.387
2013-02-27,-1.155,-0.604,-0.325,0.58,0.787,1.046,1.39
2013-02-28,-1.031,-0.588,-0.495,0.497,0.765,1.055,1.384
2013-03-01,-0.89,-0.593,-0.554,0.33,0.71,1.003,1.355
2013-03-02,-0.752,-0.416,-0.212,0.176,0.706,0.979,1.36
2013-03-03,-0.558,-0.229,0.09,0.188,0.681,1.033,1.385
2013-03-04,-0.409,-0.073,0.139,0.211,0.647,1.046,1.39
2013-03-05,-0.188,0.033,0.133,0.221,0.598,1.048,1.394
2013-03-06,0.06,0.204,0.251,0.399,0.631,1.093,1.434
2013-03-07,0.182,0.311,0.319,0.543,0.716,1.099,1.452
2013-03-08,0.195,0.322,0.36,0.476,0.672,1.046,1.419
2013-03-09,0.22,0.36,0.457,0.478,0.596,0.983,1.374
2013-03-10,0.342,0.482,0.574,0.527,0.615,0.967,1.43
2013-03-11,0.527,0.651,0.672,0.604,0.636,0.965,1.488
2013-03-12,0.73,0.733,0.729,0.646,0.661,0.945,1.479
2013-03-13,1.01,0.874,0.86,0.742,0.689,0.908,1.393
2013-03-14,1.265,1.074,0.998,0.885,0.759,0.871,1.229
2013-03-15,1.465,1.209,1.125,0.949,0.845,0.874,1.118
2013-03-16,1.472,1.325,1.224,0.993,0.925,0.876,1.125
2013-03-17,1.381,1.418,1.28,1.034,0.998,0.895,1.195
2013-03-18,0.985,1.05,0.946,0.881,0.965,0.902,1.297
2013-03-19,0.539,0.729,0.664,0.719,0.808,1.091,1.845
2013-03-20,0.454,0.612,0.619,1.019,0.837,1.387,2.186
2013-03-21,0.599,0.654,0.674,1,0.869,1.325,2.1
2013-03-22,0.779,0.795,0.811,1.009,0.891,1.339,2.087
2013-03-23,0.917,0.9,0.884,1.046,0.924,1.36,2.121
2013-03-24,1.15,1.068,1.026,1.105,0.99,1.395,2.135
2013-03-25,1.418,1.264,1.214,1.207,1.074,1.538,2.172
2013-03-26,1.654,1.436,1.352,1.302,1.157,1.699,2.206
2013-03-27,1.826,1.535,1.375,1.381,1.258,1.806,2.239
2013-03-28,2.028,1.619,1.499,1.493,1.425,1.903,2.279
2013-03-29,2.289,1.778,1.675,1.662,1.602,1.998,2.329
2013-03-30,2.524,1.989,1.898,1.797,1.742,2.054,2.36
2013-03-31,2.784,2.245,2.104,1.914,1.858,2.102,2.379
2013-04-01,3.045,2.523,2.351,1.975,1.927,2.109,2.376
2013-04-02,3.237,2.796,2.595,2.061,1.961,2.07,2.331
2013-04-03,3.161,2.919,2.669,2.353,2.208,2.059,2.272
2013-04-04,2.986,2.862,2.577,2.487,2.49,2.083,2.23
2013-04-05,3.053,2.928,2.591,2.533,2.583,2.135,2.268
2013-04-06,3.185,3.01,2.712,2.479,2.617,2.192,2.296
2013-04-07,3.069,3.007,2.664,2.458,2.677,2.246,2.337
2013-04-08,3.249,3.142,2.808,2.535,2.711,2.314,2.394
2013-04-09,3.515,3.255,2.988,2.629,2.743,2.345,2.415
2013-04-10,3.717,3.366,3.125,2.65,2.709,2.381,2.432
2013-04-11,3.937,3.493,3.227,2.69,2.693,2.396,2.449
2013-04-12,3.975,3.511,3.227,2.69,2.632,2.403,2.476
2013-04-13,4,3.571,3.426,2.6,2.571,2.427,2.515
2013-04-14,4.025,3.591,3.465,2.606,2.504,2.446,2.537
2013-04-15,4.197,3.675,3.449,2.707,2.528,2.465,2.559
2013-04-16,4.456,3.861,3.558,2.832,2.616,2.484,2.584
2013-04-17,4.591,4.212,3.92,3.016,2.771,2.496,2.583
2013-04-18,4.787,4.509,4.068,3.333,3.016,2.565,2.6
2013-04-19,4.992,4.708,4.272,3.429,3.148,2.614,2.628
2013-04-20,5.285,4.875,4.611,3.631,3.446,2.688,2.69
2013-04-21,5.444,5.148,4.842,3.909,3.885,3.124,2.916
2013-04-22,5.61,5.253,4.932,4.083,3.988,3.327,2.877
2013-04-23,5.718,5.464,5.148,4.031,4.004,3.296,2.895
2013-04-24,5.755,5.451,5.094,3.979,4.027,3.347,2.942
2013-04-25,5.943,5.571,5.388,4.135,4.16,3.389,3.254
2013-04-26,6.256,5.78,5.611,4.366,4.315,3.558,3.524
2013-04-27,6.524,5.728,5.476,4.527,4.332,3.822,3.484
2013-04-28,6.834,5.732,5.442,4.62,4.371,3.912,3.492
2013-04-29,7.14,5.816,5.542,4.699,4.438,3.923,3.514
2013-04-30,7.472,5.92,5.664,4.774,4.517,3.937,3.547
2013-05-01,7.823,5.991,5.74,4.875,4.598,3.975,3.585
2013-05-02,8.046,5.988,5.779,4.981,4.669,4.004,3.61
2013-05-03,8.066,5.917,6.046,4.885,4.586,3.973,3.625
2013-05-04,8.271,6.122,6.446,4.885,4.521,3.986,3.642
2013-05-05,8.688,6.462,6.373,5.186,4.626,4.052,3.668
2013-05-06,9.184,6.633,6.232,5.501,4.839,4.138,3.702
2013-05-07,9.646,7.142,6.614,5.849,5.063,4.225,3.742
2013-05-08,9.977,7.879,7.274,6.124,5.301,4.303,3.783
2013-05-09,10.294,8.507,7.873,5.992,5.462,4.348,3.813
2013-05-10,10.53,9.092,8.532,6.212,5.654,4.435,3.853
2013-05-11,10.662,9.389,8.91,6.25,5.785,4.494,3.884
2013-05-12,10.762,9.821,9.353,6.26,5.878,4.539,3.919
2013-05-13,10.757,10.355,10.005,7.226,6.554,4.648,4.008
2013-05-14,10.874,10.645,10.191,7.691,6.93,4.764,4.066
2013-05-15,10.938,10.623,9.916,6.859,6.341,4.801,4.088
2013-05-16,10.934,10.813,10.097,6.905,6.342,4.849,4.115
2013-05-17,10.961,11.007,10.409,7.089,6.53,4.916,4.151
2013-05-18,10.974,10.47,9.681,6.848,6.101,4.838,4.152
2013-05-19,11.005,9.353,8.16,6.566,5.66,4.716,4.13
2013-05-20,11.176,8.965,7.806,6.706,5.688,4.738,4.13
2013-05-21,11.19,9,8.276,6.878,5.874,4.796,4.149
2013-05-22,11.214,9.037,8.655,6.918,6.015,4.809,4.158
2013-05-23,11.231,9.167,8.964,6.957,6.11,4.839,4.192
2013-05-24,11.157,9.634,9.408,7.391,6.356,4.954,4.293
2013-05-25,11.147,10.279,10.1,8.022,6.852,5.102,4.396
2013-05-26,11.224,10.71,10.507,7.576,6.813,5.234,4.469
2013-05-27,11.22,11.157,10.769,7.95,7.064,5.435,4.617
2013-05-28,11.35,11.357,10.603,8.219,7.345,5.564,4.717
2013-05-29,11.696,11.39,10.736,8.181,7.332,5.708,4.82
2013-05-30,11.889,11.647,11.261,8.42,7.514,5.856,5.036
2013-05-31,12.113,11.77,11.283,8.812,7.82,5.963,5.244
2013-06-01,12.485,11.895,11.165,9.137,8.131,6.097,5.373
2013-06-02,12.88,11.967,11.281,9.293,8.357,6.238,5.493
2013-06-03,13.166,12.222,11.693,9.528,8.603,6.366,5.656
2013-06-04,13.345,12.703,12.239,9.874,8.882,6.514,5.85
2013-06-05,13.4,13.094,12.301,10.051,9.146,6.847,6.011
2013-06-06,13.564,13.191,12.247,9.912,9.178,7.123,6.146
2013-06-07,13.754,13.075,12.454,10.007,9.239,7.336,6.342
2013-06-08,13.787,12.801,12.827,10.08,9.287,7.385,6.503
2013-06-09,13.804,12.508,12.478,10.213,9.427,7.26,6.683
2013-06-10,14.018,12.497,12.126,10.353,9.622,7.229,6.766
2013-06-11,14.266,12.534,12.015,10.334,9.714,7.269,6.779
2013-06-12,14.302,12.3,12.052,10.202,9.657,7.271,6.739
2013-06-13,14.333,11.921,11.636,10.179,9.604,7.235,6.649
2013-06-14,14.217,11.428,10.9,10.005,9.436,7.152,6.528
2013-06-15,14.047,11.08,10.481,9.77,9.09,7.054,6.388
2013-06-16,14.219,11.325,10.261,10.021,9.203,7.031,6.285
2013-06-17,14.354,12.234,11.153,10.068,9.501,7.019,6.164
2013-06-18,14.405,12.983,12.093,9.614,9.238,6.948,6.002
2013-06-19,14.563,13.21,12.511,8.981,8.31,6.795,5.861
2013-06-20,14.775,12.885,12.099,8.741,7.653,6.696,5.785
2013-06-21,15.132,12.803,11.757,9.031,7.788,6.765,5.8
2013-06-22,15.267,13.418,12.358,9.292,8.151,6.832,5.83
2013-06-23,15.492,14.136,13.017,9.359,8.335,6.898,5.824
2013-06-24,15.808,14.749,13.567,9.479,8.478,6.962,5.855
2013-06-25,16.133,15.229,13.974,9.656,8.693,7.071,5.934
2013-06-26,16.452,15.265,14.171,9.731,8.655,7.179,6.016
2013-06-27,16.643,14.642,14.174,10.004,8.82,7.129,6.073
2013-06-28,16.812,13.856,13.876,10.361,9.08,7.032,6.057
2013-06-29,17.094,13.752,13.97,10.885,9.348,7.004,6.047
2013-06-30,17.287,14.992,14.946,12.333,10.117,7.095,6.085
2013-07-01,17.405,16.011,15.816,13.295,10.903,7.163,6.06
2013-07-02,17.557,16.388,15.736,13.46,10.675,7.511,6.095
2013-07-03,17.81,16.482,15.587,13.476,10.953,7.639,6.541
2013-07-04,18.112,16.504,15.458,13.939,11.798,7.56,6.789
2013-07-05,18.442,16.726,15.444,14.214,12.272,7.735,6.74
2013-07-06,18.854,17.032,15.584,14.11,12.345,7.749,6.555
2013-07-07,19.26,17.088,15.792,13.647,12.129,7.712,6.365
2013-07-08,19.443,16.984,15.826,13.259,11.86,7.628,6.194
2013-07-09,19.504,16.653,15.89,12.829,11.332,7.469,6.041
2013-07-10,19.573,16.231,15.74,12.821,11.204,7.401,5.942
2013-07-11,19.811,16.435,16.169,13.213,11.627,7.486,5.939
2013-07-12,19.829,17.013,16.739,13.643,11.973,7.45,5.868
2013-07-13,19.913,17.454,16.944,12.281,11.038,7.171,5.652
2013-07-14,20.155,17.349,16.441,12.169,10.39,7.079,5.551
2013-07-15,20.347,17.224,16.041,12.334,10.56,7.083,5.496
2013-07-16,20.442,17.183,16.005,12.083,10.329,7.004,5.441
2013-07-17,20.466,16.734,15.792,11.572,9.384,6.815,5.397
2013-07-18,20.639,16.825,15.747,12.397,9.775,6.932,5.411
2013-07-19,20.646,17.393,16.359,11.911,9.999,6.89,5.281
2013-07-20,20.672,18.569,17.502,13.317,10.454,6.928,5.296
2013-07-21,20.687,19.55,18.226,15.17,11.302,7.123,5.329
2013-07-22,20.717,19.776,18.189,12.718,9.788,7.531,5.562
2013-07-23,20.787,19.711,18.388,13.392,10.591,7.207,6.169
2013-07-24,20.625,19.917,18.462,14.475,11.868,7.392,6.562
2013-07-25,20.619,19.956,18.645,15.485,12.82,7.69,6.599
2013-07-26,20.746,19.723,18.792,15.382,12.773,7.724,6.435
2013-07-27,20.767,19.56,18.885,15.619,13.098,7.839,6.356
2013-07-28,20.772,19.451,18.629,16.336,13.749,7.812,6.209
2013-07-29,20.931,19.265,18.713,15.806,13.515,7.743,5.989
2013-07-30,21.048,18.966,18.614,16.062,13.804,7.825,5.886
2013-07-31,21.084,18.759,18.156,16.354,14.21,7.737,5.709
2013-08-01,21.139,18.846,17.955,16.356,14.351,7.574,5.54
2013-08-02,21.28,19.087,18.425,15.935,14.042,7.458,5.418
2013-08-03,21.381,19.222,18.631,15.985,13.969,7.49,5.377
2013-08-04,21.444,19.635,18.769,16.45,14.461,7.53,5.334
2013-08-05,21.574,20.017,19.169,15.554,13.739,7.388,5.244
2013-08-06,21.518,19.923,18.859,15.166,13.011,7.411,5.274
2013-08-07,21.493,19.815,18.673,15.097,13.21,7.522,5.335
2013-08-08,21.628,19.763,18.924,15.112,13.247,7.661,5.461
2013-08-09,21.595,19.882,19.326,15.51,13.721,7.771,5.64
2013-08-10,21.332,20.489,19.973,16.065,14.435,7.919,5.813
2013-08-11,21.046,20.768,19.75,16.87,15.354,7.995,5.915
2013-08-12,20.834,21.013,19.634,15.849,14.272,8.06,5.947
2013-08-13,20.79,20.948,19.529,15.692,14.145,8.365,6.268
2013-08-14,20.835,20.801,19.531,16.101,14.574,8.699,6.72
2013-08-15,20.688,20.867,19.53,16.682,15.25,8.779,7.012
2013-08-16,20.464,20.785,19.466,16.775,15.553,8.578,7.004
2013-08-17,20.501,20.366,19.444,16.416,15.159,8.77,6.967
2013-08-18,20.535,20.195,19.439,16.581,15.173,8.84,7.018
2013-08-19,20.421,20.349,19.559,16.881,15.547,8.874,7.088
2013-08-20,20.349,20.49,19.626,16.843,15.693,8.852,7.051
2013-08-21,20.477,20.418,19.728,16.235,14.747,8.881,7.063
2013-08-22,20.534,20.68,19.718,16.79,15.15,9.088,7.248
2013-08-23,20.562,20.889,19.717,17.487,15.771,9.227,7.349
2013-08-24,20.489,20.563,19.509,16.504,15.078,9.314,7.349
2013-08-25,20.447,20.007,19.061,16.199,14.272,9.241,7.426
2013-08-26,20.457,19.706,18.859,16.608,14.782,9.357,7.576
2013-08-27,20.177,19.922,19.174,17.033,15.4,9.501,7.69
2013-08-28,20.274,20.083,19.435,16.89,15.441,9.475,7.654
2013-08-29,20.2,19.739,19.252,16.396,14.698,9.387,7.53
2013-08-30,19.894,18.398,17.627,16.296,13.637,9.174,7.483
2013-08-31,19.709,17.555,16.386,16.842,14.352,9.095,7.348
2013-09-01,19.715,17.861,17.159,16.764,14.629,8.966,7.144
2013-09-02,19.693,18.241,17.79,15.988,14.09,8.794,6.971
2013-09-03,19.649,18.601,18.347,14.719,12.167,8.699,6.944
2013-09-04,19.437,18.786,18.531,16.278,13.086,8.923,7.238
2013-09-05,19.339,18.948,18.584,17.411,14.324,9.079,7.27
2013-09-06,19.186,19.147,18.398,15.76,13.315,9.184,7.205
2013-09-07,18.89,19.214,18.281,15.734,13.455,9.292,7.44
2013-09-08,18.498,19.246,18.534,16.687,14.564,9.485,7.815
2013-09-09,18.028,18.748,17.865,16.697,14.922,9.975,7.974
2013-09-10,17.683,17.937,17.435,16.046,14.813,10.046,8.252
2013-09-11,17.703,17.845,17.433,16.411,15.196,10.444,8.729
2013-09-12,17.921,17.977,17.599,16.634,15.6,10.759,9.426
2013-09-13,18.16,18.16,17.806,16.825,15.962,10.965,9.932
2013-09-14,18.298,18.279,17.969,16.981,16.213,11.383,10.381
2013-09-15,18.439,18.398,18.069,17.052,16.383,11.68,10.568
2013-09-16,18.381,18.555,18.135,17.095,16.574,11.518,10.703
2013-09-17,17.882,18.478,17.91,17.061,16.674,11.524,10.756
2013-09-18,17.597,18.206,17.599,16.733,16.378,11.659,10.667
2013-09-19,17.507,18.098,17.617,16.762,16.301,11.542,10.673
2013-09-20,17.601,17.978,17.662,16.671,16.196,11.493,10.508
2013-09-21,17.625,17.996,17.751,16.443,15.771,11.479,10.395
2013-09-22,17.373,18.19,17.885,16.617,15.907,11.458,10.518
2013-09-23,17.41,18.177,17.656,16.806,16.142,11.613,10.613
2013-09-24,17.23,18.055,17.464,16.687,16.139,11.614,10.495
2013-09-25,17.055,17.832,17.393,16.162,15.608,11.473,10.325
2013-09-26,16.84,17.396,16.714,15.803,14.621,11.314,10.213
2013-09-27,16.554,16.505,15.532,15.266,13.305,10.966,9.963
2013-09-28,16.511,16.035,15.178,15.136,12.824,10.884,9.864
2013-09-29,16.707,16.132,15.515,15.533,13.459,11.003,9.931
2013-09-30,16.833,16.406,15.854,15.66,13.949,11.056,9.871
2013-10-01,16.845,16.515,16.078,15.23,13.848,10.992,9.733
2013-10-02,16.83,16.531,16.061,15.087,13.748,10.951,9.649
2013-10-03,16.657,16.621,16.061,15.436,14.204,10.998,9.613
2013-10-04,16.317,16.672,16.146,14.732,14.064,10.799,9.377
2013-10-05,15.947,16.609,16.056,12.819,12.625,10.36,9.094
2013-10-06,15.729,16.173,15.5,12.158,11.543,10.098,9.015
2013-10-07,15.539,15.54,15.053,12.32,11.17,10.141,9.081
2013-10-08,15.311,15.528,15.083,13.141,11.856,10.319,9.525
2013-10-09,15.035,15.441,14.823,14.041,13.323,10.537,9.868
2013-10-10,14.86,15.526,14.901,13.761,12.927,10.773,9.956
2013-10-11,14.824,15.484,14.915,13.911,13.005,10.986,10.114
2013-10-12,14.538,15.143,14.667,13.885,12.992,11.06,10.198
2013-10-13,14.145,14.745,14.364,13.87,12.905,11.114,10.303
2013-10-14,14.01,14.544,14.27,14.097,13.099,11.147,10.442
2013-10-15,13.937,14.541,14.298,14.237,13.333,11.223,10.565
2013-10-16,13.893,14.539,14.29,14.133,13.41,11.232,10.606
2013-10-17,13.786,14.5,14.282,14.011,13.435,11.32,10.677
2013-10-18,13.789,14.45,14.272,14.119,13.596,11.481,10.82
2013-10-19,13.756,14.401,14.234,14.129,13.763,11.604,10.881
2013-10-20,13.673,14.341,14.223,14.078,13.835,11.638,10.877
2013-10-21,13.438,14.151,13.996,14.012,13.813,11.772,10.913
2013-10-22,13.207,13.802,13.565,13.867,13.813,11.798,10.963
2013-10-23,13.157,13.507,13.481,13.734,13.719,11.883,11.069
2013-10-24,13.067,13.612,13.623,13.799,13.675,12.04,11.215
2013-10-25,12.454,12.939,13.027,13.583,13.712,12.011,11.448
2013-10-26,12.025,12.328,12.645,13.385,13.807,12.046,11.54
2013-10-27,11.667,11.987,12.344,13.193,13.915,12.093,11.644
2013-10-28,11.362,11.743,12.112,12.395,13.782,12.102,11.799
2013-10-29,10.904,11.293,11.724,12.025,13.38,12.104,11.915
2013-10-30,10.535,10.96,11.385,12.379,13.106,12.113,11.962
2013-10-31,10.158,10.585,11.089,12.477,12.917,12.052,12.012
2013-11-01,10.198,10.616,10.994,12.206,12.642,12.067,12.091
2013-11-02,10.485,10.741,11.052,11.913,11.883,11.989,12.233
2013-11-03,10.597,10.936,11.298,11.951,11.696,12.002,12.252
2013-11-04,10.041,11.061,11.458,12.014,11.803,12.055,12.282
2013-11-05,9.571,11.078,11.378,12.031,11.945,12.084,12.298
2013-11-06,9.455,10.955,11.196,12.054,12.022,12.093,12.31
2013-11-07,9.525,10.394,10.676,11.976,12.044,12.114,12.308
2013-11-08,9.631,10.092,10.45,11.697,11.863,12.064,12.29
2013-11-09,9.209,9.624,10.181,11.02,11.557,11.998,12.312
2013-11-10,8.859,9.283,9.906,10.653,11.447,12.008,12.326
2013-11-11,8.774,9.319,9.814,11.057,11.456,11.936,12.295
2013-11-12,8.61,9.226,9.694,11.042,11.39,11.896,12.25
2013-11-13,8.102,8.595,9.235,10.331,11.138,11.843,12.206
2013-11-14,7.557,7.935,8.807,9.692,10.696,11.755,11.811
2013-11-15,7.35,7.664,8.577,9.515,10.33,11.73,11.386
2013-11-16,7.401,7.747,8.489,9.488,10.111,11.679,11.079
2013-11-17,7.541,7.977,8.488,9.799,9.988,11.448,10.785
2013-11-18,7.669,8.138,8.488,10.267,9.944,11.25,10.671
2013-11-19,7.847,8.252,8.428,10.148,9.624,11.361,10.76
2013-11-20,7.495,7.933,8.236,9.61,9.377,11.039,10.774
2013-11-21,6.703,6.982,7.791,8.961,8.879,10.839,10.413
2013-11-22,6.499,6.342,7.65,9.057,9.621,10.591,9.825
2013-11-23,6.49,6.366,7.734,9.84,10.124,10.281,9.692
2013-11-24,6.116,6.107,7.354,9.062,9.793,10.178,9.714
2013-11-25,5.345,5.476,7.056,7.897,8.117,9.755,9.67
2013-11-26,4.935,5.047,6.736,7.423,7.117,9.59,9.396
2013-11-27,4.897,5.2,6.435,7.445,7.399,9.24,9.077
